"kWithin"	"Module"
"Zt09_chr_3_00390"	0.011629141341029	"M24"
"Zt09_chr_6_00282"	0.0114205014315831	"M24"
"Zt09_chr_10_00221"	0.0107588263227694	"M24"
"Zt09_chr_1_01642"	0.01046005328147	"M24"
"Zt09_chr_8_00663"	0.00952227774653037	"M24"
"Zt09_chr_10_00483"	0.00924425906848205	"M24"
"Zt09_chr_8_00347"	0.00832079991220206	"M24"
"Zt09_chr_8_00179"	0.00818459003066806	"M24"
"Zt09_chr_4_00365"	0.00814216111952639	"M24"
"Zt09_chr_4_00286"	0.00738846581979946	"M24"
"Zt09_chr_4_00760"	0.00694452451175925	"M24"
"Zt09_chr_10_00084"	0.00669712088330896	"M24"
"Zt09_chr_9_00203"	0.00552965475123911	"M24"
"Zt09_chr_2_00694"	1	"M26"
"Zt09_chr_5_00416"	0.990161698550015	"M26"
"Zt09_chr_8_00676"	0.984980164576525	"M26"
"Zt09_chr_9_00493"	0.978100145490104	"M26"
"Zt09_chr_12_00222"	0.977020872571676	"M26"
"Zt09_chr_9_00440"	0.950414252256586	"M26"
"Zt09_chr_1_01103"	0.896261574045725	"M26"
"Zt09_chr_6_00539"	0.87105585957243	"M26"
"Zt09_chr_8_00731"	0.856882072589659	"M26"
"Zt09_chr_4_00505"	0.848177290331479	"M26"
"Zt09_chr_5_00763"	0.803765411486738	"M26"
"Zt09_chr_4_00167"	0.771291807000283	"M26"
"Zt09_chr_1_00142"	0.763141261697671	"M26"
"Zt09_chr_10_00428"	0.750293628622803	"M26"
"Zt09_chr_7_00144"	0.734357567805681	"M26"
"Zt09_chr_4_00168"	0.720674116366265	"M26"
"Zt09_chr_1_00078"	0.716455970061174	"M26"
"Zt09_chr_9_00343"	0.683581634432451	"M26"
"Zt09_chr_4_00633"	0.66534673133734	"M26"
"Zt09_chr_11_00127"	0.64682102342469	"M26"
"Zt09_chr_3_00720"	0.639021707673642	"M26"
"Zt09_chr_6_00212"	0.613841239037649	"M26"
"Zt09_chr_1_00253"	0.600488742491597	"M26"
"Zt09_chr_13_00010"	0.595086355333457	"M26"
"Zt09_chr_7_00415"	0.588605138379235	"M26"
"Zt09_chr_6_00136"	0.587594440778984	"M26"
"Zt09_chr_9_00369"	0.570909046022674	"M26"
"Zt09_chr_3_00957"	0.561078678329924	"M26"
"Zt09_chr_9_00626"	0.560231900117238	"M26"
"Zt09_chr_7_00266"	0.537291674074015	"M26"
"Zt09_chr_11_00289"	0.49703240299836	"M26"
"Zt09_chr_12_00057"	0.487945894933675	"M26"
"Zt09_chr_1_00291"	0.483455069105149	"M26"
"Zt09_chr_4_00630"	0.480063474196268	"M26"
"Zt09_chr_2_00387"	0.471791215896493	"M26"
"Zt09_chr_5_00787"	0.470154217647652	"M26"
"Zt09_chr_7_00373"	0.468347297713351	"M26"
"Zt09_chr_8_00064"	0.458443404162737	"M26"
"Zt09_chr_1_00600"	0.454441961744711	"M26"
"Zt09_chr_10_00258"	0.451124039194755	"M26"
"Zt09_chr_2_00996"	0.449186922501751	"M26"
"Zt09_chr_6_00254"	0.438855300638991	"M26"
"Zt09_chr_1_00165"	0.437472097519531	"M26"
"Zt09_chr_2_00477"	0.434363408734522	"M26"
"Zt09_chr_2_00437"	0.422885750783337	"M26"
"Zt09_chr_8_00269"	0.414201813130363	"M26"
"Zt09_chr_7_00211"	0.399052802832368	"M26"
"Zt09_chr_1_01625"	0.398643338239084	"M26"
"Zt09_chr_9_00123"	0.39270781218595	"M26"
"Zt09_chr_10_00244"	0.390316382828935	"M26"
"Zt09_chr_3_00313"	0.388935749742083	"M26"
"Zt09_chr_1_01757"	0.376762049318837	"M26"
"Zt09_chr_8_00700"	0.354847735427582	"M26"
"Zt09_chr_4_00328"	0.347136148538586	"M26"
"Zt09_chr_1_01863"	0.346785307853361	"M26"
"Zt09_chr_2_00757"	0.345885449222932	"M26"
"Zt09_chr_1_01470"	0.342791849811599	"M26"
"Zt09_chr_9_00122"	0.341869490995787	"M26"
"Zt09_chr_1_00341"	0.33149133685134	"M26"
"Zt09_chr_2_00153"	0.323548097461947	"M26"
"Zt09_chr_3_00748"	0.322145755203989	"M26"
"Zt09_chr_9_00425"	0.318238661251797	"M26"
"Zt09_chr_3_00066"	0.314541465090496	"M26"
"Zt09_chr_3_00814"	0.313151936246126	"M26"
"Zt09_chr_1_00365"	0.311403898016556	"M26"
"Zt09_chr_3_00918"	0.306947553873676	"M26"
"Zt09_chr_6_00443"	0.293079271419568	"M26"
"Zt09_chr_2_00116"	0.292720304123408	"M26"
"Zt09_chr_2_00041"	0.290628208953653	"M26"
"Zt09_chr_2_00201"	0.285025270611485	"M26"
"Zt09_chr_6_00682"	0.284632408754797	"M26"
"Zt09_chr_13_00220"	0.280048962219684	"M26"
"Zt09_chr_3_00393"	0.27745101252136	"M26"
"Zt09_chr_6_00402"	0.277444209785697	"M26"
"Zt09_chr_5_00076"	0.269912925285544	"M26"
"Zt09_chr_7_00761"	0.260994076550036	"M26"
"Zt09_chr_4_00699"	0.256957991079753	"M26"
"Zt09_chr_3_00043"	0.250834318450199	"M26"
"Zt09_chr_6_00684"	0.248825566932963	"M26"
"Zt09_chr_4_00416"	0.24770279986042	"M26"
"Zt09_chr_6_00248"	0.240368476624223	"M26"
"Zt09_chr_8_00748"	0.236224310360769	"M26"
"Zt09_chr_9_00485"	0.23603684415558	"M26"
"Zt09_chr_8_00421"	0.234369373609053	"M26"
"Zt09_chr_6_00408"	0.233488920019214	"M26"
"Zt09_chr_2_00187"	0.228913965535524	"M26"
"Zt09_chr_5_00549"	0.223027352948818	"M26"
"Zt09_chr_6_00210"	0.221947277715951	"M26"
"Zt09_chr_1_00490"	0.220279296818324	"M26"
"Zt09_chr_1_00373"	0.216175872784999	"M26"
"Zt09_chr_5_00080"	0.210562049237953	"M26"
"Zt09_chr_1_01024"	0.208755241698083	"M26"
"Zt09_chr_4_00009"	0.189802983376805	"M26"
"Zt09_chr_4_00082"	0.189065241168762	"M26"
"Zt09_chr_11_00273"	0.188701941297556	"M26"
"Zt09_chr_2_01093"	0.187245565097559	"M26"
"Zt09_chr_3_00685"	0.181249820009658	"M26"
"Zt09_chr_7_00285"	0.179559842774669	"M26"
"Zt09_chr_5_00109"	0.17680913465488	"M26"
"Zt09_chr_4_00561"	0.176155708901647	"M26"
"Zt09_chr_10_00223"	0.173459949904632	"M26"
"Zt09_chr_12_00004"	0.17297231497042	"M26"
"Zt09_chr_1_01913"	0.17035236988496	"M26"
"Zt09_chr_3_00594"	0.168654654508893	"M26"
"Zt09_chr_2_01239"	0.167494423241779	"M26"
"Zt09_chr_4_00213"	0.167338885340106	"M26"
"Zt09_chr_1_00521"	0.165769149727777	"M26"
"Zt09_chr_7_00577"	0.156348379830698	"M26"
"Zt09_chr_2_00631"	0.155218308162735	"M26"
"Zt09_chr_1_01931"	0.149622664451584	"M26"
"Zt09_chr_6_00447"	0.147519866623186	"M26"
"Zt09_chr_1_00348"	0.146939892879209	"M26"
"Zt09_chr_1_01545"	0.144711296615901	"M26"
"Zt09_chr_12_00405"	0.138398450899713	"M26"
"Zt09_chr_9_00586"	0.136535186336719	"M26"
"Zt09_chr_3_01102"	0.135064221081535	"M26"
"Zt09_chr_2_01112"	0.127755463117853	"M26"
"Zt09_chr_3_00985"	0.123476224703304	"M26"
"Zt09_chr_4_00169"	0.119682047246653	"M26"
"Zt09_chr_8_00189"	0.118047200599553	"M26"
"Zt09_chr_7_00351"	0.115470574832891	"M26"
"Zt09_chr_3_01108"	0.113714790874883	"M26"
"Zt09_chr_3_00539"	0.112832465896674	"M26"
"Zt09_chr_5_00527"	0.108007053508228	"M26"
"Zt09_chr_4_00520"	0.107160447792715	"M26"
"Zt09_chr_1_00385"	0.0995673114195296	"M26"
"Zt09_chr_9_00391"	0.097718541870242	"M26"
"Zt09_chr_8_00673"	0.0946380413740758	"M26"
"Zt09_chr_8_00711"	0.0891369683149864	"M26"
"Zt09_chr_1_01386"	0.0859158789974654	"M26"
"Zt09_chr_3_00162"	0.0832212764627747	"M26"
"Zt09_chr_6_00239"	0.0831888186432735	"M26"
"Zt09_chr_1_00308"	0.0803718632177893	"M26"
"Zt09_chr_11_00134"	0.0763701965985655	"M26"
"Zt09_chr_12_00374"	0.0744127896868595	"M26"
"Zt09_chr_1_00797"	0.0739762356848168	"M26"
"Zt09_chr_11_00121"	0.0736057317758508	"M26"
"Zt09_chr_5_00602"	0.0731018124964572	"M26"
"Zt09_chr_7_00556"	0.0700127532445407	"M26"
"Zt09_chr_1_00166"	0.070010567834263	"M26"
"Zt09_chr_1_01442"	0.0681404750711933	"M26"
"Zt09_chr_9_00591"	0.0674465918647173	"M26"
"Zt09_chr_1_01558"	0.0654601013650445	"M26"
"Zt09_chr_2_00905"	0.0643347742463595	"M26"
"Zt09_chr_3_00575"	0.0585450585223776	"M26"
"Zt09_chr_3_00456"	0.058537667868884	"M26"
"Zt09_chr_11_00415"	0.0571656002756285	"M26"
"Zt09_chr_1_01589"	0.0551509038981248	"M26"
"Zt09_chr_2_01059"	0.049583635270695	"M26"
"Zt09_chr_1_01841"	0.0487886402200052	"M26"
"Zt09_chr_5_00458"	0.0484807770739815	"M26"
"Zt09_chr_3_00087"	0.0455744906915712	"M26"
"Zt09_chr_6_00502"	0.0455700017738398	"M26"
"Zt09_chr_1_01520"	0.0453802338712585	"M26"
"Zt09_chr_13_00197"	0.0446486107720454	"M26"
"Zt09_chr_4_00743"	0.0432717890451794	"M26"
"Zt09_chr_5_00295"	0.0429008151226623	"M26"
"Zt09_chr_13_00337"	0.0427849875893877	"M26"
"Zt09_chr_1_00197"	0.0427675114741677	"M26"
"Zt09_chr_12_00163"	0.0414427723367502	"M26"
"Zt09_chr_7_00358"	0.0393320330004569	"M26"
"Zt09_chr_8_00682"	0.0387286651194532	"M26"
"Zt09_chr_9_00470"	0.0379287182949612	"M26"
"Zt09_chr_5_00380"	0.0378042087755445	"M26"
"Zt09_chr_8_00409"	0.0362878978685463	"M26"
"Zt09_chr_7_00337"	0.0358372405585409	"M26"
"Zt09_chr_7_00579"	0.0338124521926855	"M26"
"Zt09_chr_3_00837"	0.0330578765567771	"M26"
"Zt09_chr_10_00346"	0.0325431601748663	"M26"
"Zt09_chr_9_00444"	0.0321388770061461	"M26"
"Zt09_chr_4_00720"	0.029599050497682	"M26"
"Zt09_chr_10_00188"	0.0285894536314338	"M26"
"Zt09_chr_2_00266"	0.0278738280250526	"M26"
"Zt09_chr_1_00646"	0.0277612326070573	"M26"
"Zt09_chr_1_01747"	0.0273077391242546	"M26"
"Zt09_chr_6_00609"	0.0268626483715158	"M26"
"Zt09_chr_5_00002"	0.0265170187198168	"M26"
"Zt09_chr_4_00115"	0.0264974768247651	"M26"
"Zt09_chr_4_00695"	0.025691971213575	"M26"
"Zt09_chr_5_00090"	0.0254893053294882	"M26"
"Zt09_chr_3_00798"	0.0251398362152956	"M26"
"Zt09_chr_9_00594"	0.0230401892213232	"M26"
"Zt09_chr_1_00232"	0.0215608697930003	"M26"
"Zt09_chr_10_00182"	0.0213640692093199	"M26"
"Zt09_chr_1_00303"	0.0198208484540914	"M26"
"Zt09_chr_5_00643"	0.0195778839402417	"M26"
"Zt09_chr_1_01109"	0.0188100508540543	"M26"
"Zt09_chr_7_00292"	0.0170005414140891	"M26"
"Zt09_chr_6_00618"	0.0169774453873964	"M26"
"Zt09_chr_2_01094"	0.0168686721234397	"M26"
"Zt09_chr_6_00197"	0.0167921969283773	"M26"
"Zt09_chr_5_00794"	0.0165236226989171	"M26"
"Zt09_chr_12_00267"	0.0162462360828784	"M26"
"Zt09_chr_1_01999"	0.0161251028212371	"M26"
"Zt09_chr_12_00067"	0.0156935801624144	"M26"
"Zt09_chr_3_00373"	0.0156916178586079	"M26"
"Zt09_chr_3_00679"	0.0140738382286335	"M26"
"Zt09_chr_2_01028"	0.0137736086918526	"M26"
"Zt09_chr_2_00414"	0.0132279253719912	"M26"
"Zt09_chr_3_01083"	0.0128928792742829	"M26"
"Zt09_chr_6_00516"	0.0127354862469576	"M26"
"Zt09_chr_1_00267"	0.0127275934966349	"M26"
"Zt09_chr_7_00458"	0.0124700685089486	"M26"
"Zt09_chr_3_00533"	0.0118254369040688	"M26"
"Zt09_chr_2_00423"	0.011675101551284	"M26"
"Zt09_chr_6_00044"	0.0116342895497657	"M26"
"Zt09_chr_8_00535"	0.0112844056495824	"M26"
"Zt09_chr_2_00356"	0.0101694118870835	"M26"
"Zt09_chr_6_00225"	0.00985292770163003	"M26"
"Zt09_chr_3_01080"	0.00965368922102525	"M26"
"Zt09_chr_4_00385"	0.00955568353721886	"M26"
"Zt09_chr_2_01069"	0.00928981882208144	"M26"
"Zt09_chr_12_00436"	0.00862860775661082	"M26"
"Zt09_chr_1_00480"	0.00822957657304606	"M26"
"Zt09_chr_6_00442"	0.00810846354605901	"M26"
"Zt09_chr_3_00532"	0.00784275730852432	"M26"
"Zt09_chr_5_00009"	0.00739403122137983	"M26"
"Zt09_chr_1_01025"	0.00738881488688431	"M26"
"Zt09_chr_9_00090"	0.00613291505251378	"M26"
"Zt09_chr_1_01205"	0.0054281465697331	"M26"
"Zt09_chr_5_00743"	0.00540070304599022	"M26"
"Zt09_chr_7_00432"	0.00511786527410231	"M26"
"Zt09_chr_3_00566"	0.00510380689469745	"M26"
"Zt09_chr_9_00593"	0.00496809527744767	"M26"
"Zt09_chr_1_00882"	0.00449670751752008	"M26"
"Zt09_chr_10_00151"	0.00341826361288924	"M26"
"Zt09_chr_6_00648"	1	"M3"
"Zt09_chr_1_00087"	0.957127697041984	"M3"
"Zt09_chr_5_00420"	0.90383519308676	"M3"
"Zt09_chr_12_00051"	0.862356345360357	"M3"
"Zt09_chr_6_00676"	0.742742099941449	"M3"
"Zt09_chr_1_01964"	0.639218142495828	"M3"
"Zt09_chr_11_00366"	0.634473562240357	"M3"
"Zt09_chr_1_01294"	0.609757991103464	"M3"
"Zt09_chr_8_00519"	0.576868320894478	"M3"
"Zt09_chr_3_00384"	0.574802840436022	"M3"
"Zt09_chr_1_00314"	0.544863832393292	"M3"
"Zt09_chr_2_00723"	0.528708021140869	"M3"
"Zt09_chr_1_01341"	0.525598771877924	"M3"
"Zt09_chr_6_00680"	0.50703470488216	"M3"
"Zt09_chr_2_00052"	0.498335937868986	"M3"
"Zt09_chr_1_01465"	0.473843508750578	"M3"
"Zt09_chr_1_00111"	0.446011154666237	"M3"
"Zt09_chr_7_00124"	0.423946189313459	"M3"
"Zt09_chr_4_00142"	0.419307411606412	"M3"
"Zt09_chr_12_00136"	0.39619413445172	"M3"
"Zt09_chr_3_00564"	0.39119637834135	"M3"
"Zt09_chr_2_00697"	0.386811944691302	"M3"
"Zt09_chr_5_00164"	0.380115347982274	"M3"
"Zt09_chr_5_00848"	0.377907800673027	"M3"
"Zt09_chr_9_00599"	0.376494584513569	"M3"
"Zt09_chr_2_00429"	0.373776476849454	"M3"
"Zt09_chr_1_00278"	0.373559757074114	"M3"
"Zt09_chr_8_00590"	0.372540045307655	"M3"
"Zt09_chr_1_01467"	0.357374409443019	"M3"
"Zt09_chr_9_00501"	0.353031278923287	"M3"
"Zt09_chr_8_00357"	0.348047833881986	"M3"
"Zt09_chr_5_00840"	0.343846152861715	"M3"
"Zt09_chr_9_00143"	0.342312438148847	"M3"
"Zt09_chr_6_00575"	0.341219885229928	"M3"
"Zt09_chr_11_00332"	0.340154072630945	"M3"
"Zt09_chr_9_00378"	0.336813774324116	"M3"
"Zt09_chr_7_00096"	0.332687820158456	"M3"
"Zt09_chr_7_00024"	0.33091589132038	"M3"
"Zt09_chr_10_00470"	0.330711821923919	"M3"
"Zt09_chr_9_00012"	0.330108755877695	"M3"
"Zt09_chr_3_00336"	0.329825310634524	"M3"
"Zt09_chr_13_00196"	0.328821535155946	"M3"
"Zt09_chr_3_01091"	0.328336132344326	"M3"
"Zt09_chr_3_00377"	0.327295210848251	"M3"
"Zt09_chr_13_00081"	0.322699823580051	"M3"
"Zt09_chr_11_00201"	0.321054419305453	"M3"
"Zt09_chr_8_00617"	0.312512201136771	"M3"
"Zt09_chr_5_00630"	0.312103562395034	"M3"
"Zt09_chr_5_00599"	0.305332425965843	"M3"
"Zt09_chr_6_00122"	0.303563357425934	"M3"
"Zt09_chr_9_00214"	0.303376261910908	"M3"
"Zt09_chr_4_00564"	0.303329355877033	"M3"
"Zt09_chr_7_00123"	0.301987254089347	"M3"
"Zt09_chr_1_00216"	0.298628066040739	"M3"
"Zt09_chr_3_00804"	0.298404189527934	"M3"
"Zt09_chr_1_00248"	0.298032834248035	"M3"
"Zt09_chr_1_00456"	0.297067916954067	"M3"
"Zt09_chr_1_00239"	0.294789574663174	"M3"
"Zt09_chr_5_00401"	0.292106524184341	"M3"
"Zt09_chr_2_00963"	0.292088461080786	"M3"
"Zt09_chr_19_00022"	0.290515413392108	"M3"
"Zt09_chr_10_00355"	0.286281842362554	"M3"
"Zt09_chr_4_00626"	0.284596062647262	"M3"
"Zt09_chr_9_00434"	0.281283145975379	"M3"
"Zt09_chr_1_02037"	0.280203352301014	"M3"
"Zt09_chr_7_00518"	0.278880361267434	"M3"
"Zt09_chr_11_00410"	0.276576558519735	"M3"
"Zt09_chr_3_00573"	0.273969856241026	"M3"
"Zt09_chr_7_00555"	0.273579774518872	"M3"
"Zt09_chr_2_00161"	0.272551503650668	"M3"
"Zt09_chr_9_00014"	0.272043279201984	"M3"
"Zt09_chr_7_00540"	0.271685469246226	"M3"
"Zt09_chr_11_00070"	0.269066575540689	"M3"
"Zt09_chr_16_00007"	0.268233521218905	"M3"
"Zt09_chr_12_00010"	0.267728115475218	"M3"
"Zt09_chr_13_00299"	0.267332749027216	"M3"
"Zt09_chr_10_00197"	0.266357460211532	"M3"
"Zt09_chr_6_00712"	0.264282816580252	"M3"
"Zt09_chr_8_00342"	0.263210819091724	"M3"
"Zt09_chr_2_00028"	0.261821279265714	"M3"
"Zt09_chr_9_00390"	0.261645881222779	"M3"
"Zt09_chr_2_00261"	0.258457984001434	"M3"
"Zt09_chr_9_00119"	0.257711669883835	"M3"
"Zt09_chr_1_00319"	0.255734684063112	"M3"
"Zt09_chr_8_00374"	0.254717945538765	"M3"
"Zt09_chr_10_00096"	0.254217223033633	"M3"
"Zt09_chr_10_00417"	0.253491458754453	"M3"
"Zt09_chr_10_00103"	0.252331562147718	"M3"
"Zt09_chr_2_01242"	0.251028525325916	"M3"
"Zt09_chr_1_00201"	0.248748717443246	"M3"
"Zt09_chr_5_00322"	0.248653600563619	"M3"
"Zt09_chr_7_00119"	0.248515960207523	"M3"
"Zt09_chr_1_01090"	0.246264711059587	"M3"
"Zt09_chr_2_00123"	0.243259901144004	"M3"
"Zt09_chr_3_00924"	0.243195440545737	"M3"
"Zt09_chr_2_00226"	0.242715554605733	"M3"
"Zt09_chr_9_00407"	0.240806382799276	"M3"
"Zt09_chr_2_01119"	0.239927713473329	"M3"
"Zt09_chr_13_00139"	0.239534334897489	"M3"
"Zt09_chr_4_00572"	0.239382714120569	"M3"
"Zt09_chr_9_00273"	0.239329564683076	"M3"
"Zt09_chr_12_00253"	0.237700885671185	"M3"
"Zt09_chr_7_00013"	0.237177363476071	"M3"
"Zt09_chr_1_02064"	0.236435635472146	"M3"
"Zt09_chr_2_00077"	0.235928552915429	"M3"
"Zt09_chr_8_00088"	0.235887031267443	"M3"
"Zt09_chr_10_00298"	0.235479656543025	"M3"
"Zt09_chr_1_01965"	0.235064521432584	"M3"
"Zt09_chr_7_00042"	0.228858326305384	"M3"
"Zt09_chr_7_00539"	0.228283483143127	"M3"
"Zt09_chr_5_00395"	0.227330953168794	"M3"
"Zt09_chr_16_00071"	0.226564997371498	"M3"
"Zt09_chr_10_00044"	0.226055652286565	"M3"
"Zt09_chr_5_00632"	0.225074000630717	"M3"
"Zt09_chr_8_00215"	0.224574146772277	"M3"
"Zt09_chr_4_00786"	0.223418024947135	"M3"
"Zt09_chr_8_00741"	0.222436598942158	"M3"
"Zt09_chr_4_00673"	0.219703345606541	"M3"
"Zt09_chr_1_00332"	0.218005361398216	"M3"
"Zt09_chr_13_00124"	0.21561945389852	"M3"
"Zt09_chr_11_00066"	0.215353531468647	"M3"
"Zt09_chr_2_01208"	0.21435173466158	"M3"
"Zt09_chr_9_00063"	0.213849072714731	"M3"
"Zt09_chr_1_00039"	0.213655879386487	"M3"
"Zt09_chr_8_00046"	0.212039615609509	"M3"
"Zt09_chr_8_00137"	0.211427665053185	"M3"
"Zt09_chr_9_00247"	0.210860412369533	"M3"
"Zt09_chr_3_00118"	0.210773750720681	"M3"
"Zt09_chr_9_00093"	0.210407886327147	"M3"
"Zt09_chr_9_00505"	0.209601091843415	"M3"
"Zt09_chr_2_00552"	0.208985135160797	"M3"
"Zt09_chr_12_00382"	0.207854725257451	"M3"
"Zt09_chr_5_00693"	0.206908539923935	"M3"
"Zt09_chr_9_00109"	0.206853418492341	"M3"
"Zt09_chr_2_01214"	0.204738347914416	"M3"
"Zt09_chr_6_00287"	0.203013763736063	"M3"
"Zt09_chr_9_00100"	0.202936130040307	"M3"
"Zt09_chr_5_00265"	0.201555565691412	"M3"
"Zt09_chr_1_01971"	0.20106747057586	"M3"
"Zt09_chr_8_00531"	0.200978101245432	"M3"
"Zt09_chr_5_00499"	0.199387292246629	"M3"
"Zt09_chr_8_00516"	0.198300218795772	"M3"
"Zt09_chr_1_00850"	0.198235587651482	"M3"
"Zt09_chr_6_00654"	0.198107132916839	"M3"
"Zt09_chr_1_00086"	0.197391415777982	"M3"
"Zt09_chr_1_01406"	0.19736847498062	"M3"
"Zt09_chr_2_00916"	0.196904170006941	"M3"
"Zt09_chr_4_00164"	0.196630409772245	"M3"
"Zt09_chr_7_00367"	0.196422181991707	"M3"
"Zt09_chr_1_01172"	0.196311494839399	"M3"
"Zt09_chr_5_00258"	0.195650283080053	"M3"
"Zt09_chr_11_00491"	0.195254428478432	"M3"
"Zt09_chr_10_00363"	0.192985414587296	"M3"
"Zt09_chr_4_00084"	0.190817051036707	"M3"
"Zt09_chr_2_01149"	0.190301631177777	"M3"
"Zt09_chr_1_01695"	0.189875480674525	"M3"
"Zt09_chr_5_00400"	0.189864193989269	"M3"
"Zt09_chr_2_00272"	0.188628745905879	"M3"
"Zt09_chr_2_00922"	0.187888237028059	"M3"
"Zt09_chr_2_01228"	0.187414536585816	"M3"
"Zt09_chr_9_00259"	0.187060058433755	"M3"
"Zt09_chr_9_00398"	0.186585666989026	"M3"
"Zt09_chr_13_00367"	0.186247782212094	"M3"
"Zt09_chr_5_00212"	0.185428507950806	"M3"
"Zt09_chr_8_00552"	0.184865991120969	"M3"
"Zt09_chr_1_01026"	0.183776012753163	"M3"
"Zt09_chr_8_00353"	0.183485828874681	"M3"
"Zt09_chr_7_00114"	0.18262117290663	"M3"
"Zt09_chr_2_01200"	0.182397107846996	"M3"
"Zt09_chr_4_00111"	0.182173297646494	"M3"
"Zt09_chr_6_00216"	0.181581619822177	"M3"
"Zt09_chr_1_01384"	0.180750581333348	"M3"
"Zt09_chr_11_00195"	0.179663484165797	"M3"
"Zt09_chr_1_01226"	0.176272376436781	"M3"
"Zt09_chr_9_00152"	0.175517777090242	"M3"
"Zt09_chr_9_00013"	0.174394024343126	"M3"
"Zt09_chr_5_00843"	0.174150607358203	"M3"
"Zt09_chr_2_00122"	0.172840829459136	"M3"
"Zt09_chr_4_00363"	0.172715360291155	"M3"
"Zt09_chr_4_00702"	0.172619072127314	"M3"
"Zt09_chr_9_00080"	0.172228189014226	"M3"
"Zt09_chr_11_00126"	0.171221159629923	"M3"
"Zt09_chr_11_00026"	0.17081448289827	"M3"
"Zt09_chr_3_00888"	0.170477564637071	"M3"
"Zt09_chr_4_00097"	0.169685196639206	"M3"
"Zt09_chr_11_00094"	0.16931214173701	"M3"
"Zt09_chr_1_00088"	0.168868386445452	"M3"
"Zt09_chr_10_00484"	0.167857960906511	"M3"
"Zt09_chr_1_00956"	0.167740454864788	"M3"
"Zt09_chr_12_00308"	0.167597726829993	"M3"
"Zt09_chr_8_00671"	0.166327237639766	"M3"
"Zt09_chr_3_00808"	0.165868805946725	"M3"
"Zt09_chr_4_00627"	0.165485149357493	"M3"
"Zt09_chr_4_00109"	0.165333857457615	"M3"
"Zt09_chr_1_01214"	0.165126427207797	"M3"
"Zt09_chr_8_00333"	0.164368924423824	"M3"
"Zt09_chr_9_00549"	0.164264321139527	"M3"
"Zt09_chr_1_01956"	0.16324876737219	"M3"
"Zt09_chr_7_00755"	0.161406212799396	"M3"
"Zt09_chr_5_00016"	0.161194229176624	"M3"
"Zt09_chr_11_00430"	0.161145050593008	"M3"
"Zt09_chr_6_00295"	0.160827215824071	"M3"
"Zt09_chr_8_00090"	0.160795898345097	"M3"
"Zt09_chr_13_00346"	0.160342716191926	"M3"
"Zt09_chr_8_00584"	0.159898513155369	"M3"
"Zt09_chr_1_00061"	0.159760884384109	"M3"
"Zt09_chr_1_00027"	0.159323662392636	"M3"
"Zt09_chr_13_00072"	0.158849319448988	"M3"
"Zt09_chr_12_00304"	0.157918496684443	"M3"
"Zt09_chr_8_00390"	0.157383784837386	"M3"
"Zt09_chr_5_00007"	0.156407505089142	"M3"
"Zt09_chr_1_01941"	0.155907767125285	"M3"
"Zt09_chr_5_00036"	0.15574778169637	"M3"
"Zt09_chr_1_00360"	0.154683637174259	"M3"
"Zt09_chr_3_00670"	0.154402663854512	"M3"
"Zt09_chr_1_02035"	0.154031115004938	"M3"
"Zt09_chr_6_00038"	0.15391386986476	"M3"
"Zt09_chr_3_00047"	0.153409217052745	"M3"
"Zt09_chr_7_00366"	0.153219574302532	"M3"
"Zt09_chr_1_00109"	0.152750689430193	"M3"
"Zt09_chr_1_01070"	0.152603036658352	"M3"
"Zt09_chr_1_00970"	0.152507669757406	"M3"
"Zt09_chr_3_00910"	0.152326057208494	"M3"
"Zt09_chr_11_00333"	0.152242914394139	"M3"
"Zt09_chr_3_01110"	0.150484406173331	"M3"
"Zt09_chr_5_00013"	0.14981772857374	"M3"
"Zt09_chr_4_00779"	0.149766962063246	"M3"
"Zt09_chr_3_00934"	0.149594370841949	"M3"
"Zt09_chr_2_01188"	0.149088956234389	"M3"
"Zt09_chr_10_00471"	0.148408198946413	"M3"
"Zt09_chr_9_00577"	0.148146907261539	"M3"
"Zt09_chr_11_00483"	0.148081459092582	"M3"
"Zt09_chr_1_01212"	0.147941833650732	"M3"
"Zt09_chr_13_00028"	0.147411678724716	"M3"
"Zt09_chr_4_00022"	0.146843497108842	"M3"
"Zt09_chr_11_00526"	0.146706702269919	"M3"
"Zt09_chr_2_00875"	0.145451839026433	"M3"
"Zt09_chr_8_00740"	0.144720900201112	"M3"
"Zt09_chr_11_00092"	0.144390221919927	"M3"
"Zt09_chr_4_00874"	0.144374399869563	"M3"
"Zt09_chr_1_02082"	0.143894236896291	"M3"
"Zt09_chr_6_00037"	0.143739334575836	"M3"
"Zt09_chr_8_00684"	0.143221419795112	"M3"
"Zt09_chr_12_00414"	0.143163802477197	"M3"
"Zt09_chr_2_00960"	0.141443914321757	"M3"
"Zt09_chr_4_00798"	0.140210264445088	"M3"
"Zt09_chr_7_00175"	0.140078561711692	"M3"
"Zt09_chr_3_00253"	0.139635837153945	"M3"
"Zt09_chr_2_00398"	0.138415676748086	"M3"
"Zt09_chr_7_00222"	0.138359424208778	"M3"
"Zt09_chr_4_00008"	0.137463579814529	"M3"
"Zt09_chr_6_00113"	0.137238176261371	"M3"
"Zt09_chr_8_00138"	0.136239123709244	"M3"
"Zt09_chr_10_00239"	0.135777448625731	"M3"
"Zt09_chr_12_00065"	0.135556288982674	"M3"
"Zt09_chr_11_00087"	0.135207702214142	"M3"
"Zt09_chr_4_00093"	0.135206586293097	"M3"
